id,category,relative_path,source_path,extension,size_bytes,size_human,converted_exists,chunked_exists,status,indexed_at
567,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_030.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_030.md,.md,30827,30.1 KB,False,False,pending,2026-03-20T15:19:38
568,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_031.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_031.md,.md,24424,23.9 KB,False,False,pending,2026-03-20T15:19:38
569,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_032.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_032.md,.md,22404,21.9 KB,False,False,pending,2026-03-20T15:19:38
570,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_033.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_033.md,.md,37306,36.4 KB,False,False,pending,2026-03-20T15:19:38
571,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_034.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_034.md,.md,31291,30.6 KB,False,False,pending,2026-03-20T15:19:38
572,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_035.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_035.md,.md,29080,28.4 KB,False,False,pending,2026-03-20T15:19:38
573,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_036.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_036.md,.md,24517,23.9 KB,False,False,pending,2026-03-20T15:19:38
574,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_037.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_037.md,.md,24333,23.8 KB,False,False,pending,2026-03-20T15:19:38
575,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_038.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_038.md,.md,26195,25.6 KB,False,False,pending,2026-03-20T15:19:38
576,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_039.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_039.md,.md,23881,23.3 KB,False,False,pending,2026-03-20T15:19:38
577,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_040.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_040.md,.md,36356,35.5 KB,False,False,pending,2026-03-20T15:19:38
578,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_041.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_041.md,.md,36362,35.5 KB,False,False,pending,2026-03-20T15:19:38
579,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_042.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_042.md,.md,30559,29.8 KB,False,False,pending,2026-03-20T15:19:38
580,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_043.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_043.md,.md,23456,22.9 KB,False,False,pending,2026-03-20T15:19:38
581,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_044.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_044.md,.md,38952,38.0 KB,False,False,pending,2026-03-20T15:19:38
582,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_045.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_045.md,.md,24994,24.4 KB,False,False,pending,2026-03-20T15:19:38
583,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_046.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_046.md,.md,23271,22.7 KB,False,False,pending,2026-03-20T15:19:38
584,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_047.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_047.md,.md,37344,36.5 KB,False,False,pending,2026-03-20T15:19:38
585,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_048.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_048.md,.md,23312,22.8 KB,False,False,pending,2026-03-20T15:19:38
586,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_049.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_049.md,.md,30009,29.3 KB,False,False,pending,2026-03-20T15:19:38
587,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_050.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_050.md,.md,24893,24.3 KB,False,False,pending,2026-03-20T15:19:38
588,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_051.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_051.md,.md,26624,26.0 KB,False,False,pending,2026-03-20T15:19:38
589,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_052.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_052.md,.md,26048,25.4 KB,False,False,pending,2026-03-20T15:19:38
590,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_053.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_053.md,.md,37545,36.7 KB,False,False,pending,2026-03-20T15:19:38
591,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_054.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_054.md,.md,32285,31.5 KB,False,False,pending,2026-03-20T15:19:38
592,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_055.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_055.md,.md,29774,29.1 KB,False,False,pending,2026-03-20T15:19:38
593,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_056.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_056.md,.md,29027,28.3 KB,False,False,pending,2026-03-20T15:19:38
594,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_057.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_057.md,.md,29829,29.1 KB,False,False,pending,2026-03-20T15:19:38
595,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_058.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_058.md,.md,33674,32.9 KB,False,False,pending,2026-03-20T15:19:38
596,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_059.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_059.md,.md,23271,22.7 KB,False,False,pending,2026-03-20T15:19:38
597,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_060.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_060.md,.md,23887,23.3 KB,False,False,pending,2026-03-20T15:19:38
598,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_061.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_061.md,.md,30969,30.2 KB,False,False,pending,2026-03-20T15:19:38
599,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_062.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_062.md,.md,19918,19.5 KB,False,False,pending,2026-03-20T15:19:38
600,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_063.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_063.md,.md,23909,23.3 KB,False,False,pending,2026-03-20T15:19:38
601,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_064.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_064.md,.md,28643,28.0 KB,False,False,pending,2026-03-20T15:19:38
602,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_065.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_065.md,.md,33131,32.4 KB,False,False,pending,2026-03-20T15:19:38
603,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_066.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_066.md,.md,27685,27.0 KB,False,False,pending,2026-03-20T15:19:38
604,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_067.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_067.md,.md,24467,23.9 KB,False,False,pending,2026-03-20T15:19:38
605,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_068.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_068.md,.md,31657,30.9 KB,False,False,pending,2026-03-20T15:19:38
606,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_069.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_069.md,.md,28430,27.8 KB,False,False,pending,2026-03-20T15:19:38
607,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_070.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_070.md,.md,33362,32.6 KB,False,False,pending,2026-03-20T15:19:38
608,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_071.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_071.md,.md,35374,34.5 KB,False,False,pending,2026-03-20T15:19:38
609,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_072.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_072.md,.md,26839,26.2 KB,False,False,pending,2026-03-20T15:19:38
610,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_073.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_073.md,.md,22715,22.2 KB,False,False,pending,2026-03-20T15:19:38
611,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_074.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_074.md,.md,26883,26.3 KB,False,False,pending,2026-03-20T15:19:38
612,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_075.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_075.md,.md,28947,28.3 KB,False,False,pending,2026-03-20T15:19:38
613,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_076.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_076.md,.md,15604,15.2 KB,False,False,pending,2026-03-20T15:19:38
381,Writing,Writing/AI_Content/Tier_00-20_Extracted/DEMO_AI_ANALYSIS.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\DEMO_AI_ANALYSIS.md,.md,6096,6.0 KB,False,False,pending,2026-03-20T15:19:38
382,Writing,Writing/AI_Content/Tier_00-20_Extracted/TIER_INDEX.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\TIER_INDEX.md,.md,2823,2.8 KB,False,False,pending,2026-03-20T15:19:38
37,Writing,Writing/CURRICULUM_ROADMAP.md,D:\Books\Writing\CURRICULUM_ROADMAP.md,.md,13327,13.0 KB,False,False,pending,2026-03-20T15:19:37
346,Writing,Writing/PracticeTexts_Analysis/Crime and punishment a novel in six parts with epilogue.mobi,D:\Books\Writing\PracticeTexts_Analysis\Crime and punishment a novel in six parts with epilogue.mobi,.mobi,950052,927.8 KB,False,False,pending,2026-03-20T15:19:38
347,Writing,Writing/Reference_AllLevels/Fowler's Dictionary of Modern English Usage.epub,D:\Books\Writing\Reference_AllLevels\Fowler's Dictionary of Modern English Usage.epub,.epub,2382862,2.3 MB,False,False,pending,2026-03-20T15:19:38
348,Writing,Writing/Reference_AllLevels/Modern Russian Usage.pdf,D:\Books\Writing\Reference_AllLevels\Modern Russian Usage.pdf,.pdf,5272833,5.0 MB,False,False,pending,2026-03-20T15:19:38
349,Writing,Writing/Reference_AllLevels/Practical English Usage.epub,D:\Books\Writing\Reference_AllLevels\Practical English Usage.epub,.epub,3162070,3.0 MB,False,False,pending,2026-03-20T15:19:38
350,Writing,Writing/Tier_00-20_Foundations/Better Writing.pdf,D:\Books\Writing\Tier_00-20_Foundations\Better Writing.pdf,.pdf,15367695,14.7 MB,False,False,pending,2026-03-20T15:19:38
351,Writing,"Writing/Tier_00-20_Foundations/Eats, shoots and leaves.mobi","D:\Books\Writing\Tier_00-20_Foundations\Eats, shoots and leaves.mobi",.mobi,236073,230.5 KB,False,False,pending,2026-03-20T15:19:38
352,Writing,Writing/Tier_00-20_Foundations/Grammatically Correct The Essential Guide to Spelling.epub,D:\Books\Writing\Tier_00-20_Foundations\Grammatically Correct The Essential Guide to Spelling.epub,.epub,1080552,1.0 MB,False,False,pending,2026-03-20T15:19:38
353,Writing,Writing/Tier_00-20_Foundations/How to Write a Sentence and How to Read One.epub,D:\Books\Writing\Tier_00-20_Foundations\How to Write a Sentence and How to Read One.epub,.epub,588840,575.0 KB,False,False,pending,2026-03-20T15:19:38
354,Writing,Writing/Tier_00-20_Foundations/McGraw-Handbook of English Grammar Usage 3rdE.pdf,D:\Books\Writing\Tier_00-20_Foundations\McGraw-Handbook of English Grammar Usage 3rdE.pdf,.pdf,12070405,11.5 MB,False,False,pending,2026-03-20T15:19:38
355,Writing,Writing/Tier_00-20_Foundations/The Elements of Style.epub,D:\Books\Writing\Tier_00-20_Foundations\The Elements of Style.epub,.epub,194672,190.1 KB,False,False,pending,2026-03-20T15:19:38
356,Writing,Writing/Tier_00-20_Foundations/The Only Grammar Book You'll Ever Need.epub,D:\Books\Writing\Tier_00-20_Foundations\The Only Grammar Book You'll Ever Need.epub,.epub,363628,355.1 KB,False,False,pending,2026-03-20T15:19:38
357,Writing,Writing/Tier_00-20_Foundations/Writing Guide.pdf,D:\Books\Writing\Tier_00-20_Foundations\Writing Guide.pdf,.pdf,65093059,62.1 MB,False,False,pending,2026-03-20T15:19:38
358,Writing,Writing/Tier_21-40_SentenceCraft/Artful Sentences Syntax as Style.pdf,D:\Books\Writing\Tier_21-40_SentenceCraft\Artful Sentences Syntax as Style.pdf,.pdf,12198270,11.6 MB,False,False,pending,2026-03-20T15:19:38
359,Writing,Writing/Tier_21-40_SentenceCraft/Breaking the rules - liberating writers through innovative.pdf,D:\Books\Writing\Tier_21-40_SentenceCraft\Breaking the rules - liberating writers through innovative.pdf,.pdf,11648272,11.1 MB,False,False,pending,2026-03-20T15:19:38
360,Writing,Writing/Tier_21-40_SentenceCraft/Christensen-GenerativeRhetoricSentence-1963.pdf,D:\Books\Writing\Tier_21-40_SentenceCraft\Christensen-GenerativeRhetoricSentence-1963.pdf,.pdf,1407687,1.3 MB,False,False,pending,2026-03-20T15:19:38
361,Writing,Writing/Tier_21-40_SentenceCraft/Grammar as Style.pdf,D:\Books\Writing\Tier_21-40_SentenceCraft\Grammar as Style.pdf,.pdf,5542615,5.3 MB,False,False,pending,2026-03-20T15:19:38
363,Writing,Writing/Tier_21-40_SentenceCraft/R_BuildingGreatSentencesExploringTheWritersCraft.pdf,D:\Books\Writing\Tier_21-40_SentenceCraft\R_BuildingGreatSentencesExploringTheWritersCraft.pdf,.pdf,4380549,4.2 MB,False,False,pending,2026-03-20T15:19:38
362,Writing,Writing/Tier_21-40_SentenceCraft/Reading Like A Writer-A Guide For People Who Love Books.epub,D:\Books\Writing\Tier_21-40_SentenceCraft\Reading Like A Writer-A Guide For People Who Love Books.epub,.epub,296633,289.7 KB,False,False,pending,2026-03-20T15:19:38
364,Writing,Writing/Tier_21-40_SentenceCraft/Several Short Sentences about Writing.epub,D:\Books\Writing\Tier_21-40_SentenceCraft\Several Short Sentences about Writing.epub,.epub,1799741,1.7 MB,False,False,pending,2026-03-20T15:19:38
365,Writing,Writing/Tier_21-40_SentenceCraft/Sin and Syntax How to Craft Wickedly Effective Prose.epub,D:\Books\Writing\Tier_21-40_SentenceCraft\Sin and Syntax How to Craft Wickedly Effective Prose.epub,.epub,472064,461.0 KB,False,False,pending,2026-03-20T15:19:38
366,Writing,Writing/Tier_21-40_SentenceCraft/Stellar English A Down-to-Earth Guide to Grammar and Style.pdf,D:\Books\Writing\Tier_21-40_SentenceCraft\Stellar English A Down-to-Earth Guide to Grammar and Style.pdf,.pdf,1178786,1.1 MB,False,False,pending,2026-03-20T15:19:38
367,Writing,Writing/Tier_41-60_StoryFoundations/Steering the Craft.epub,D:\Books\Writing\Tier_41-60_StoryFoundations\Steering the Craft.epub,.epub,371638,362.9 KB,False,False,pending,2026-03-20T15:19:38
368,Writing,Writing/Tier_41-60_StoryFoundations/Story -- Robert McKee (ENG) -- 5c71929177f6acb24d5dc66ef4dd990e -- Anna’s Archive.epub,D:\Books\Writing\Tier_41-60_StoryFoundations\Story -- Robert McKee (ENG) -- 5c71929177f6acb24d5dc66ef4dd990e -- Anna’s Archive.epub,.epub,1055077,1.0 MB,False,False,pending,2026-03-20T15:19:38
369,Writing,Writing/Tier_41-60_StoryFoundations/The Making of a Story.pdf,D:\Books\Writing\Tier_41-60_StoryFoundations\The Making of a Story.pdf,.pdf,38398652,36.6 MB,False,False,pending,2026-03-20T15:19:38
370,Writing,Writing/Tier_41-60_StoryFoundations/What If Writing Exercises for Fiction Writers.pdf,D:\Books\Writing\Tier_41-60_StoryFoundations\What If Writing Exercises for Fiction Writers.pdf,.pdf,62731564,59.8 MB,False,False,pending,2026-03-20T15:19:38
371,Writing,Writing/Tier_41-60_StoryFoundations/Writing Down the Bones - Freeing the Writer Within.epub,D:\Books\Writing\Tier_41-60_StoryFoundations\Writing Down the Bones - Freeing the Writer Within.epub,.epub,246030,240.3 KB,False,False,pending,2026-03-20T15:19:38
372,Writing,Writing/Tier_61-80_CharacterDialogue/Awakening the Heroes Within - Twelve Archetypes to Help Us.pdf,D:\Books\Writing\Tier_61-80_CharacterDialogue\Awakening the Heroes Within - Twelve Archetypes to Help Us.pdf,.pdf,3877971,3.7 MB,False,False,pending,2026-03-20T15:19:38
373,Writing,Writing/Tier_61-80_CharacterDialogue/Christopher Vogler - The Writers Journey.pdf,D:\Books\Writing\Tier_61-80_CharacterDialogue\Christopher Vogler - The Writers Journey.pdf,.pdf,26541022,25.3 MB,False,False,pending,2026-03-20T15:19:38
374,Writing,"Writing/Tier_61-80_CharacterDialogue/The Hero With a Thousand Faces -- Campbell, Joseph.epub","D:\Books\Writing\Tier_61-80_CharacterDialogue\The Hero With a Thousand Faces -- Campbell, Joseph.epub",.epub,1253845,1.2 MB,False,False,pending,2026-03-20T15:19:38
375,Writing,Writing/Tier_61-80_CharacterDialogue/The Heroine's Journey Woman's Quest for Wholeness.epub,D:\Books\Writing\Tier_61-80_CharacterDialogue\The Heroine's Journey Woman's Quest for Wholeness.epub,.epub,601342,587.2 KB,False,False,pending,2026-03-20T15:19:38
376,Writing,Writing/Tier_81-95_Mastery/A Swim In A Pond In The Rain.epub,D:\Books\Writing\Tier_81-95_Mastery\A Swim In A Pond In The Rain.epub,.epub,1849700,1.8 MB,False,False,pending,2026-03-20T15:19:38
377,Writing,"Writing/Tier_81-95_Mastery/The Art of Fiction _ Notes on Craft for Young Writers -- John Gardner -- Place of publication not identified, 2010 -- Knopf Doubleday Publishing Group -- 9780307756718 -- 74253c0485d4b4ddb9f4f2b8571055a4 -- Anna’s Archive.epub","D:\Books\Writing\Tier_81-95_Mastery\The Art of Fiction _ Notes on Craft for Young Writers -- John Gardner -- Place of publication not identified, 2010 -- Knopf Doubleday Publishing Group -- 9780307756718 -- 74253c0485d4b4ddb9f4f2b8571055a4 -- Anna’s Archive.epub",.epub,2259896,2.2 MB,False,False,pending,2026-03-20T15:19:38
378,Writing,"Writing/Tier_81-95_Mastery/The emotional craft of fiction _ how to write the story -- Maass, Donald -- Cincinnati, Ohio, 2016 -- F&W Media, Incorporated -- 9781440348433 -- 8e8f3d23b7b0fb395f1a1a98c2261fed -- Anna’s Archive.epub","D:\Books\Writing\Tier_81-95_Mastery\The emotional craft of fiction _ how to write the story -- Maass, Donald -- Cincinnati, Ohio, 2016 -- F&W Media, Incorporated -- 9781440348433 -- 8e8f3d23b7b0fb395f1a1a98c2261fed -- Anna’s Archive.epub",.epub,289372,282.6 KB,False,False,pending,2026-03-20T15:19:38
379,Writing,"Writing/Tier_81-95_Mastery/They Say, I Say The Moves That Matter in Academic Writing.pdf","D:\Books\Writing\Tier_81-95_Mastery\They Say, I Say The Moves That Matter in Academic Writing.pdf",.pdf,10425366,9.9 MB,False,False,pending,2026-03-20T15:19:38
380,Writing,"Writing/Tier_96-100_Professional/The War of Art _ Winning the Inner Creative Battle -- Pressfield, Steven; McKee, Robert -- Fast Pencil, New York, NY, 2010 -- Rugged Land _ -- 9781607464334 -- 44c9f4cbb766de0ef7e559fbf0251bae -- Anna’s Archive.epub","D:\Books\Writing\Tier_96-100_Professional\The War of Art _ Winning the Inner Creative Battle -- Pressfield, Steven; McKee, Robert -- Fast Pencil, New York, NY, 2010 -- Rugged Land _ -- 9781607464334 -- 44c9f4cbb766de0ef7e559fbf0251bae -- Anna’s Archive.epub",.epub,296409,289.5 KB,False,False,pending,2026-03-20T15:19:38
